Longitude,Latitude,Espèce,DHP,Hauteur,Volume
-68.01210586,51.05344552,C,20,17,0.22876265
-68.01210566,51.05347972,C,24,17,0.329418216
-68.0121055,51.05228517,C,24,14,0.281721559
-68.01210546,51.05212742,F,26,15,0.349763129
-68.01210544,51.05270179,C,14,17,0.112093699
-68.01210525,51.0541102,C,14,18,0.117239786
-68.01210473,51.05255755,F,14,16,0.106818936
-68.01210452,51.05111746,C,20,16,0.217997829
-68.01210391,51.05065906,C,20,14,0.195639972
-68.0121032,51.05119631,C,14,16,0.106818936
-68.01210243,51.05001512,F,24,16,0.313916874
-68.01210215,51.0531051,C,26,16,0.368416331
-68.01210214,51.05175839,C,26,15,0.349763129
-68.01210174,51.04971675,F,18,14,0.158468377
-68.01210166,51.05065739,C,22,16,0.263777373
-68.01210157,51.05347222,C,14,18,0.117239786
-68.01210118,51.05204454,F,20,16,0.217997829
-68.01210079,51.05253395,F,14,17,0.112093699
-68.01210005,51.05073414,C,26,15,0.349763129
-68.0120999,51.05259555,C,26,17,0.386608879
-68.01209785,51.05222575,C,20,15,0.206960431
-68.01209749,51.05354441,C,20,18,0.239264869
-68.01209742,51.05027403,C,20,18,0.239264869
-68.01209544,51.05069506,C,26,14,0.330631552
-68.01209515,51.05009609,C,26,16,0.368416331
-68.01209505,51.05193439,C,22,14,0.236724366
-68.01209471,51.05148313,F,22,18,0.289510491
-68.01209425,51.05097876,F,14,15,0.101410611
-68.01209417,51.05198368,C,22,17,0.276802807
-68.01209346,51.05077778,F,26,16,0.368416331
-68.01209345,51.05115337,C,20,17,0.22876265
-68.01209284,51.05309883,C,26,16,0.368416331
-68.01209282,51.05327938,F,24,14,0.281721559
-68.01209233,51.05377104,F,14,14,0.095863586
-68.01209087,51.05107498,C,26,14,0.330631552
-68.01209071,51.0500999,F,24,15,0.298023021
-68.01208899,51.04981702,C,22,16,0.263777373
-68.0120889,51.05344791,F,26,15,0.349763129
-68.01208835,51.05217521,C,14,15,0.101410611
-68.01208774,51.05264933,C,16,16,0.13951861
-68.01208708,51.04997409,C,18,17,0.185297747
-68.01208653,51.05410153,F,24,17,0.329418216
-68.01208447,51.05367175,C,26,16,0.368416331
-68.01208427,51.05253244,F,20,16,0.217997829
-68.01208357,51.05287503,C,16,14,0.125209582
-68.01208112,51.04990919,F,14,15,0.101410611
-68.01208085,51.05195119,F,20,16,0.217997829
-68.01208058,51.05205137,C,14,15,0.101410611
-68.01207975,51.05254487,C,18,14,0.158468377
-68.01207915,51.05060134,C,18,17,0.185297747
-68.0120783,51.0522175,C,20,17,0.22876265
-68.01207804,51.05358433,C,20,14,0.195639972
-68.0120766,51.05311426,C,24,18,0.344541411
-68.01207655,51.05350347,C,16,14,0.125209582
-68.01207635,51.05304365,C,18,15,0.167637949
-68.01207576,51.05029923,F,14,17,0.112093699
-68.01207525,51.05384368,C,14,18,0.117239786
-68.01207426,51.05004108,C,16,16,0.13951861
-68.01207422,51.05357181,C,16,18,0.153129516
-68.01207365,51.053398,F,24,16,0.313916874
-68.01207364,51.05186312,C,16,14,0.125209582
-68.01207352,51.0498456,C,14,18,0.117239786
-68.01207237,51.05037973,C,18,14,0.158468377
-68.01207199,51.05262816,F,14,17,0.112093699
-68.01207191,51.05243305,C,22,14,0.236724366
-68.01207168,51.05354943,F,26,16,0.368416331
-68.01207161,51.05057844,C,18,15,0.167637949
-68.01207118,51.05285047,C,18,18,0.193804544
-68.01207092,51.05294928,C,22,15,0.250422122
-68.01207013,51.05400747,F,14,16,0.106818936
-68.01206997,51.05361824,C,26,15,0.349763129
-68.01206753,51.05309423,C,16,15,0.132454676
-68.01206752,51.05117986,C,20,16,0.217997829
-68.01206657,51.05288304,C,26,14,0.330631552
-68.01206602,51.05077685,C,14,14,0.095863586
-68.01206583,51.05372217,F,20,15,0.206960431
-68.01206475,51.04977087,C,26,15,0.349763129
-68.01206457,51.05405116,C,24,15,0.298023021
-68.01206404,51.05153028,C,20,18,0.239264869
-68.01206399,51.05318548,C,24,15,0.298023021
-68.01206393,51.04996601,F,22,14,0.236724366
-68.01206371,51.05327236,C,16,16,0.13951861
-68.01206365,51.05243725,C,20,18,0.239264869
-68.0120631,51.05395468,C,14,16,0.106818936
-68.01206285,51.05365616,C,14,18,0.117239786
-68.01206205,51.05142824,C,20,16,0.217997829
-68.01206173,51.05140863,C,18,17,0.185297747
-68.01206138,51.0510383,C,26,16,0.368416331
-68.01206107,51.05248513,C,24,18,0.344541411
-68.01206092,51.05049549,C,26,14,0.330631552
-68.01206008,51.05178423,C,24,16,0.313916874
-68.0120596,51.05030205,C,26,14,0.330631552
-68.01205782,51.05144441,C,20,16,0.217997829
-68.01205697,51.05126394,F,22,17,0.276802807
-68.01205688,51.05400144,C,16,14,0.125209582
-68.01205601,51.05140969,C,20,18,0.239264869
-68.01205515,51.05339217,C,14,18,0.117239786
-68.01205476,51.05198427,F,14,16,0.106818936
-68.01205472,51.05180855,F,24,15,0.298023021
-68.01205444,51.05123082,C,16,18,0.153129516
-68.01205422,51.0508438,C,18,14,0.158468377
-68.01205374,51.05064671,F,26,16,0.368416331
-68.01205319,51.05075069,C,20,17,0.22876265
-68.01205293,51.05158203,F,24,16,0.313916874
-68.01205246,51.05120915,C,22,16,0.263777373
-68.01205215,51.0539172,C,18,15,0.167637949
-68.0120514,51.05311264,C,18,18,0.193804544
-68.01205117,51.0503579,C,24,15,0.298023021
-68.01204846,51.04979662,F,16,16,0.13951861
-68.01204743,51.05037306,C,20,18,0.239264869
-68.01204731,51.05321224,C,16,15,0.132454676
-68.01204705,51.05140811,C,22,14,0.236724366
-68.01204645,51.05308746,C,26,15,0.349763129
-68.01204629,51.05000805,C,26,17,0.386608879
-68.01204515,51.05181558,C,24,14,0.281721559
-68.01204455,51.05273391,C,26,18,0.404357629
-68.01204443,51.05089063,C,14,17,0.112093699
-68.0120442,51.0536644,F,16,17,0.146408096
-68.01204384,51.05157494,F,22,15,0.250422122
-68.01204362,51.05380816,C,16,14,0.125209582
-68.01204319,51.05317588,C,14,15,0.101410611
-68.01204309,51.05032884,F,16,17,0.146408096
-68.01204229,51.05376446,C,26,16,0.368416331
-68.01204179,51.05168445,C,16,15,0.132454676
-68.0120416,51.05294766,C,24,14,0.281721559
-68.01204124,51.05114462,C,14,17,0.112093699
-68.0120407,51.05373056,C,18,18,0.193804544
-68.01204001,51.05332811,C,16,15,0.132454676
-68.01203979,51.05067093,F,16,15,0.132454676
-68.01203966,51.0526789,C,26,15,0.349763129
-68.01203963,51.0526166,C,20,14,0.195639972
-68.01203947,51.05281019,C,22,16,0.263777373
-68.0120389,51.05032658,C,22,17,0.276802807
-68.01203852,51.05155081,F,14,17,0.112093699
-68.01203824,51.0540777,C,18,17,0.185297747
-68.01203791,51.05008335,C,20,14,0.195639972
-68.01203777,51.05293306,F,24,17,0.329418216
-68.01203732,51.05263745,F,18,17,0.185297747
-68.01203701,51.05078087,C,24,14,0.281721559
-68.01203686,51.0510733,C,16,18,0.153129516
-68.01203673,51.05266764,C,24,14,0.281721559
-68.01203632,51.05369125,F,24,15,0.298023021
-68.01203539,51.05271394,F,24,17,0.329418216
-68.01203465,51.05356274,C,26,17,0.386608879
-68.01203456,51.05139773,F,20,18,0.239264869
-68.01203427,51.0535759,F,20,17,0.22876265
-68.01203427,51.0531659,C,16,18,0.153129516
-68.01203422,51.04973322,C,22,17,0.276802807
-68.0120332,51.05225695,C,20,16,0.217997829
-68.01203277,51.05315147,C,16,15,0.132454676
-68.01203258,51.0501511,C,26,15,0.349763129
-68.01203252,51.05339638,C,20,18,0.239264869
-68.01203197,51.05007643,C,20,18,0.239264869
-68.01203104,51.04999685,C,14,14,0.095863586
-68.01203089,51.05023376,F,16,15,0.132454676
-68.01203086,51.05060284,C,22,17,0.276802807
-68.01203058,51.05111122,C,24,17,0.329418216
-68.01203044,51.05359449,C,16,15,0.132454676
-68.01203034,51.05147792,C,24,17,0.329418216
-68.01203007,51.0513052,C,20,17,0.22876265
-68.01202951,51.05286928,F,14,17,0.112093699
-68.01202925,51.05288122,C,16,15,0.132454676
-68.01202903,51.051917,C,16,16,0.13951861
-68.01202896,51.0521938,F,20,18,0.239264869
-68.01202869,51.04990902,C,18,17,0.185297747
-68.01202847,51.05296766,C,26,14,0.330631552
-68.01202801,51.04995439,F,18,15,0.167637949
-68.01202792,51.05069913,C,26,18,0.404357629
-68.01202781,51.05232982,C,22,18,0.289510491
-68.01202717,51.05204906,C,14,16,0.106818936
-68.01202636,51.05188485,C,26,15,0.349763129
-68.01202632,51.05298107,C,26,18,0.404357629
-68.01202614,51.05280851,C,22,15,0.250422122
-68.01202515,51.05014677,F,18,14,0.158468377
-68.01202514,51.05073939,C,22,14,0.236724366
-68.01202321,51.05091738,C,26,18,0.404357629
-68.01202313,51.05220396,F,20,15,0.206960431
-68.01202264,51.05265096,C,14,17,0.112093699
-68.01202237,51.05179009,C,20,14,0.195639972
-68.01202161,51.05104249,F,16,18,0.153129516
-68.01202111,51.05307224,C,24,16,0.313916874
-68.01202081,51.05100926,C,24,17,0.329418216
-68.01202033,51.05416624,F,16,15,0.132454676
-68.01201983,51.05329258,C,22,15,0.250422122
-68.01201965,51.05345637,C,20,17,0.22876265
-68.01201963,51.05028723,F,22,14,0.236724366
-68.01201935,51.05070071,C,24,15,0.298023021
-68.01201883,51.05161591,C,24,18,0.344541411
-68.01201844,51.05392892,F,16,15,0.132454676
-68.0120183,51.05071192,C,22,15,0.250422122
-68.01201695,51.0537599,C,22,16,0.263777373
-68.01201633,51.05134292,C,14,18,0.117239786
-68.01201534,51.05220306,C,18,15,0.167637949
-68.01201522,51.05123561,C,26,18,0.404357629
-68.01201507,51.05245953,C,18,15,0.167637949
-68.01201474,51.05104959,C,22,15,0.250422122
-68.01201454,51.05141161,C,26,18,0.404357629
-68.01201438,51.05136242,C,20,15,0.206960431
-68.0120131,51.04974925,C,20,17,0.22876265
-68.01201285,51.05257678,C,14,18,0.117239786
-68.01201262,51.05327769,C,14,15,0.101410611
-68.01201253,51.05151023,F,20,16,0.217997829
-68.01201235,51.05218504,C,24,16,0.313916874
-68.01201178,51.05093162,C,24,18,0.344541411
-68.01201116,51.05181363,C,22,14,0.236724366
-68.01201094,51.05146067,F,18,15,0.167637949
-68.01201086,51.05009043,C,16,16,0.13951861
-68.01201068,51.05150307,C,16,14,0.125209582
-68.01201027,51.05065091,C,22,15,0.250422122
-68.01201005,51.05013798,C,14,16,0.106818936
-68.01200988,51.05331868,C,20,16,0.217997829
-68.0120095,51.05150556,F,24,14,0.281721559
-68.01200915,51.05012885,C,22,15,0.250422122
-68.01200902,51.05241802,C,26,15,0.349763129
-68.01200871,51.0519624,C,18,18,0.193804544
-68.01200841,51.05243546,C,14,14,0.095863586
-68.01200816,51.05248205,C,24,14,0.281721559
-68.0120077,51.05084944,C,16,15,0.132454676
-68.01200717,51.05318692,C,24,17,0.329418216
-68.01200711,51.05280142,C,22,14,0.236724366
-68.01200694,51.05187587,C,24,16,0.313916874
-68.01200629,51.05406617,C,26,16,0.368416331
-68.01200608,51.05313442,C,26,17,0.386608879
-68.01200567,51.05299043,C,18,15,0.167637949
-68.01200481,51.05299217,F,20,14,0.195639972
-68.01200468,51.04987477,C,26,18,0.404357629
-68.01200439,51.05258683,C,14,17,0.112093699
-68.01200432,51.05170137,F,26,15,0.349763129
-68.01200427,51.05350296,C,24,14,0.281721559
-68.0120041,51.05352443,F,16,18,0.153129516
-68.01200377,51.05016586,C,16,15,0.132454676
-68.01200282,51.05066951,C,14,16,0.106818936
-68.01200233,51.0537162,F,22,15,0.250422122
-68.01200231,51.05192293,C,24,15,0.298023021
-68.01200139,51.05099434,F,18,18,0.193804544
-68.01200104,51.0519486,C,18,14,0.158468377
-68.01200094,51.05221222,C,16,16,0.13951861
-68.01200017,51.05190736,C,16,14,0.125209582
-68.01199905,51.05041157,C,18,16,0.176578241
-68.01199754,51.05072008,C,24,15,0.298023021
-68.01199696,51.05293489,F,16,14,0.125209582
-68.01199623,51.05240398,C,14,14,0.095863586
-68.01199581,51.05111971,C,20,18,0.239264869
-68.01199519,51.05355912,C,22,16,0.263777373
-68.01199312,51.04998869,F,18,16,0.176578241
-68.01199287,51.05033594,C,26,16,0.368416331
-68.01199209,51.05076639,C,14,17,0.112093699
-68.01199193,51.05309075,C,14,14,0.095863586
-68.01199162,51.05381501,C,20,17,0.22876265
-68.01199057,51.05116857,C,14,15,0.101410611
-68.01199038,51.05360301,C,20,14,0.195639972
-68.01198987,51.04976961,F,14,18,0.117239786
-68.01198901,51.05190924,C,24,16,0.313916874
-68.01198899,51.04995368,C,20,16,0.217997829
-68.01198856,51.05144616,F,14,14,0.095863586
-68.0119883,51.05307675,F,22,17,0.276802807
-68.01198818,51.05013942,C,16,16,0.13951861
-68.01198809,51.05407882,C,18,14,0.158468377
-68.01198643,51.0516799,C,16,14,0.125209582
-68.01198614,51.05050639,C,14,14,0.095863586
-68.01198532,51.05059851,C,26,14,0.330631552
-68.01198525,51.04996122,C,24,16,0.313916874
-68.01198496,51.05381022,C,26,14,0.330631552
-68.01198486,51.05252689,C,26,15,0.349763129
-68.01198457,51.05077885,F,26,18,0.404357629
-68.01198346,51.05319843,C,22,14,0.236724366
-68.01198322,51.05322684,C,18,17,0.185297747
-68.01198227,51.05291633,C,26,18,0.404357629
-68.01198171,51.05285586,C,14,17,0.112093699
-68.01198006,51.05087988,C,20,18,0.239264869
-68.01197979,51.05020117,C,26,17,0.386608879
-68.01197941,51.05338299,C,14,17,0.112093699
-68.01197886,51.05393753,F,22,17,0.276802807
-68.01197771,51.05409787,C,22,17,0.276802807
-68.01197745,51.05109079,F,18,18,0.193804544
-68.01197608,51.05413504,C,20,17,0.22876265
-68.01197538,51.05386326,F,22,16,0.263777373
-68.01197529,51.05311446,F,26,18,0.404357629
-68.01197498,51.0526377,C,20,16,0.217997829
-68.01197385,51.05415752,C,18,17,0.185297747
-68.01197171,51.05065253,C,14,18,0.117239786
-68.01197059,51.0533557,C,16,15,0.132454676
-68.01197059,51.05248681,C,14,16,0.106818936
-68.01197046,51.05150626,C,14,16,0.106818936
-68.01197038,51.05092018,C,24,14,0.281721559
-68.01197019,51.0506718,C,14,16,0.106818936
-68.01197007,51.05198799,C,22,15,0.250422122
-68.01196966,51.05399931,F,14,16,0.106818936
-68.01196933,51.05181686,C,24,17,0.329418216
-68.01196888,51.0538228,C,22,16,0.263777373
-68.01196865,51.052635,F,26,16,0.368416331
-68.01196804,51.05231359,C,16,17,0.146408096
-68.01196721,51.0526542,C,24,15,0.298023021
-68.0119658,51.05370599,C,16,17,0.146408096
-68.01196575,51.05339211,F,26,15,0.349763129
-68.01196491,51.05205812,C,14,17,0.112093699
-68.01196452,51.05138741,C,14,14,0.095863586
-68.01196447,51.0532397,C,14,14,0.095863586
-68.01196304,51.05018211,C,16,18,0.153129516
-68.01196255,51.05055704,C,16,14,0.125209582
-68.01196167,51.04979885,C,26,18,0.404357629
-68.01196163,51.05037374,C,20,15,0.206960431
-68.01196132,51.05034884,C,14,14,0.095863586
-68.01196071,51.05404424,F,18,16,0.176578241
-68.01196054,51.05411077,C,14,14,0.095863586
-68.01196047,51.0497463,C,18,17,0.185297747
-68.01195977,51.05318811,C,22,17,0.276802807
-68.01195951,51.05260239,C,16,18,0.153129516
-68.01195888,51.05332281,F,26,17,0.386608879
-68.01195818,51.05115579,C,14,16,0.106818936
-68.0119579,51.0534681,C,18,16,0.176578241
-68.01195767,51.05296428,F,14,14,0.095863586
-68.0119576,51.05267035,C,26,17,0.386608879
-68.01195743,51.05316159,F,16,15,0.132454676
-68.01195722,51.04998209,F,16,14,0.125209582
-68.01195716,51.0521213,C,14,18,0.117239786
-68.01195692,51.05400053,C,16,16,0.13951861
-68.01195638,51.05260138,C,22,18,0.289510491
-68.01195631,51.05363558,C,22,15,0.250422122
-68.01195566,51.05318601,C,26,15,0.349763129
-68.01195551,51.05363544,C,24,14,0.281721559
-68.01195491,51.05054486,C,24,17,0.329418216
-68.01195351,51.05289623,F,16,14,0.125209582
-68.01195288,51.05164154,C,24,14,0.281721559
-68.01195277,51.05263296,C,22,16,0.263777373
-68.01195252,51.05375056,F,20,16,0.217997829
-68.01195211,51.05167235,C,16,16,0.13951861
-68.01195201,51.04977453,C,16,15,0.132454676
-68.01195144,51.05348416,C,16,15,0.132454676
-68.01195132,51.05385557,F,20,15,0.206960431
-68.01195054,51.05402795,C,18,15,0.167637949
-68.01195014,51.05124466,F,16,16,0.13951861
-68.01194986,51.052899,C,22,16,0.263777373
-68.01194955,51.05177029,C,22,16,0.263777373
-68.0119492,51.05188139,C,16,18,0.153129516
-68.01194896,51.05402021,C,24,17,0.329418216
-68.01194873,51.05284732,C,22,14,0.236724366
-68.01194801,51.05149413,C,18,16,0.176578241
-68.0119476,51.05170254,C,24,15,0.298023021
-68.01194754,51.05096643,C,20,16,0.217997829
-68.01194668,51.05280781,C,20,18,0.239264869
-68.01194534,51.05340108,F,22,15,0.250422122
-68.01194532,51.05233388,F,16,15,0.132454676
-68.01194497,51.05167404,C,18,14,0.158468377
-68.01194496,51.05418234,C,18,16,0.176578241
-68.01194382,51.05135586,F,22,14,0.236724366
-68.01194373,51.05056191,C,24,15,0.298023021
-68.01194369,51.05261412,C,16,17,0.146408096
-68.01194359,51.05288922,C,14,17,0.112093699
-68.01194358,51.05048744,C,14,14,0.095863586
-68.01194349,51.04997229,F,20,17,0.22876265
-68.01194338,51.05294701,C,24,16,0.313916874
-68.01194306,51.05328832,C,26,16,0.368416331
-68.01194214,51.04984464,C,18,14,0.158468377
-68.01194213,51.05253849,F,16,14,0.125209582
-68.01194178,51.05154578,C,18,18,0.193804544
-68.01193918,51.05180602,C,14,15,0.101410611
-68.01193854,51.05328449,C,24,17,0.329418216
-68.01193839,51.05333727,F,18,15,0.167637949
-68.01193801,51.05391785,C,22,15,0.250422122
-68.01193791,51.05389016,F,18,16,0.176578241
-68.01193707,51.05310235,C,14,16,0.106818936
-68.01193664,51.05117668,F,16,15,0.132454676
-68.01193642,51.05255664,F,26,18,0.404357629
-68.0119362,51.05011778,C,24,15,0.298023021
-68.01193572,51.05043089,C,22,15,0.250422122
-68.01193538,51.05006257,C,18,17,0.185297747
-68.01193507,51.05020907,F,22,14,0.236724366
-68.01193476,51.05255733,C,20,16,0.217997829
-68.01193458,51.05071218,C,26,16,0.368416331
-68.0119343,51.05195023,C,14,18,0.117239786
-68.01193359,51.05297035,C,16,15,0.132454676
-68.01193246,51.05001838,F,18,14,0.158468377
-68.01193237,51.05153151,C,16,15,0.132454676
-68.01193127,51.05196328,C,22,15,0.250422122
-68.01193037,51.05196371,C,16,18,0.153129516
-68.01193015,51.05307264,F,14,15,0.101410611
-68.01192956,51.05157289,F,16,17,0.146408096
-68.01192931,51.05063573,C,26,18,0.404357629
-68.01192898,51.05128309,C,22,18,0.289510491
-68.01192841,51.05281229,C,18,15,0.167637949
-68.0119284,51.05140364,C,14,18,0.117239786
-68.01192745,51.05417053,C,14,16,0.106818936
-68.01192741,51.05087627,C,26,16,0.368416331
-68.01192674,51.05378938,C,20,16,0.217997829
-68.01192573,51.05266415,C,24,15,0.298023021
-68.01192552,51.0503276,C,26,14,0.330631552
-68.01192496,51.0514736,C,20,15,0.206960431
-68.01192434,51.05206859,C,18,17,0.185297747
-68.01192305,51.05336605,C,14,14,0.095863586
-68.01192297,51.05025511,C,20,18,0.239264869
-68.01192219,51.05060914,C,20,18,0.239264869
-68.01192168,51.05256629,F,14,16,0.106818936
-68.01192152,51.05289444,C,20,14,0.195639972
-68.01192136,51.04978611,C,16,14,0.125209582
-68.01192106,51.05182994,C,20,16,0.217997829
-68.01192102,51.05180917,C,14,14,0.095863586
-68.01192089,51.05080179,C,26,15,0.349763129
-68.01191989,51.05052519,F,16,17,0.146408096
-68.01191973,51.05408438,C,14,14,0.095863586
-68.0119191,51.05254542,C,16,15,0.132454676
-68.01191907,51.05060841,C,24,15,0.298023021
-68.01191792,51.05191664,C,14,14,0.095863586
-68.01191771,51.05026509,C,26,15,0.349763129
-68.01191676,51.05147079,C,20,14,0.195639972
-68.01191556,51.05054671,C,24,15,0.298023021
-68.01191526,51.05129226,C,18,18,0.193804544
-68.01191501,51.05311212,C,24,18,0.344541411
-68.01191499,51.05064294,C,16,18,0.153129516
-68.01191454,51.0514876,C,26,16,0.368416331
-68.01191432,51.0537874,C,18,17,0.185297747
-68.01191411,51.05163271,C,18,15,0.167637949
-68.01191397,51.05348917,C,14,17,0.112093699
-68.01191266,51.05318852,C,16,18,0.153129516
-68.01191187,51.05202694,C,16,16,0.13951861
-68.01191155,51.05409453,F,22,16,0.263777373
-68.01191143,51.05385379,F,18,18,0.193804544
-68.01191136,51.05319247,C,18,17,0.185297747
-68.01190848,51.04972306,C,26,17,0.386608879
-68.01190844,51.0500945,C,26,17,0.386608879
-68.0119083,51.05268679,C,14,17,0.112093699
-68.01190822,51.05373962,C,24,14,0.281721559
-68.01190758,51.05173371,C,20,17,0.22876265
-68.01190686,51.05249439,C,18,18,0.193804544
-68.01190638,51.0532254,C,26,15,0.349763129
-68.01190635,51.05046789,C,16,15,0.132454676
-68.01190559,51.05119242,C,26,14,0.330631552
-68.01190528,51.05391172,C,26,16,0.368416331
-68.01190504,51.05058914,F,16,14,0.125209582
-68.01190468,51.05380962,C,22,15,0.250422122
-68.01190459,51.05257097,C,20,15,0.206960431
-68.01190455,51.05004694,C,26,14,0.330631552
-68.01190435,51.05275343,C,20,14,0.195639972
-68.01190317,51.05308846,C,26,14,0.330631552
-68.01190242,51.05070996,F,18,16,0.176578241
-68.01190226,51.05404672,C,26,15,0.349763129
-68.01190156,51.05156197,F,16,15,0.132454676
-68.01190122,51.05293954,C,20,16,0.217997829
-68.01190112,51.05211069,C,16,15,0.132454676
-68.01190023,51.049908,C,24,17,0.329418216
-68.0119001,51.05316022,C,24,18,0.344541411
-68.01189792,51.0515521,C,14,18,0.117239786
-68.01189762,51.05267069,C,18,17,0.185297747
-68.01189682,51.05395245,F,24,14,0.281721559
-68.01189678,51.05368173,C,14,17,0.112093699
-68.01189591,51.05197951,C,24,16,0.313916874
-68.01189521,51.0540611,C,18,15,0.167637949
